ID,item_cnt_month
4335,0.000000
4336,0.000000
4337,0.000000
4338,0.000000
4339,0.000000
4340,0.000000
4341,0.000000
4342,0.000000
4343,0.000000
4344,0.000000
4345,0.000000
4346,0.000000
4347,0.000000
4348,0.000000
4349,0.000000
4350,0.000000
4351,0.000000
4352,0.000000
4353,0.000000
4354,0.000000
4355,0.000000
4356,0.000000
4357,0.000000
4358,0.000000
4359,0.000000
4360,0.000000
4361,0.000000
4362,0.000000
4363,0.000000
4364,0.000000
4365,0.000000
4366,0.000000
4367,0.000000
4368,0.000000
4369,0.000000
4370,0.000000
4371,0.000000
4372,0.000000
4373,0.000000
4374,0.000000
4375,0.000000
4376,0.000000
4377,0.000000
4378,0.000000
4379,0.000000
4380,0.000000
4381,0.000000
4382,0.000000
4383,0.000000
4384,0.000000
4385,0.000000
4386,0.000000
4387,0.000000
4388,0.000000
4389,0.000000
4390,0.000000
4391,0.000000
4392,0.000000
4393,0.000000
4394,0.000000
4395,0.000000
4396,0.000000
4397,0.000000
4398,0.000000
4399,0.000000
4400,0.000000
4401,0.000000
4402,0.000000
4403,0.000000
4404,0.000000
4405,0.000000
4406,0.000000
4407,0.000000
4408,0.000000
4409,0.000000
4410,0.000000
4411,0.000000
4412,0.000000
4413,0.000000
4414,0.000000
4415,0.000000
4416,0.000000
4417,0.000000
4418,0.000000
4419,0.000000
4420,0.000000
4421,0.000000
4422,0.000000
4423,0.000000
4424,0.000000
4425,0.000000
4426,0.000000
4427,0.000000
4428,0.000000
4429,0.000000
4430,0.000000
4431,0.000000
4432,0.000000
4433,0.000000
4434,0.000000
4435,0.000000
4436,0.000000
4437,0.000000
4438,0.000000
4439,0.000000
4440,0.000000
4441,0.000000
4442,0.000000
4443,0.000000
4444,0.000000
4445,0.000000
4446,0.000000
4447,0.000000
4448,0.000000
4449,0.000000
4450,0.000000
4451,0.000000
4452,0.000000
4453,0.000000
4454,0.000000
4455,0.000000
4456,0.000000
4457,0.000000
4458,0.016043
4459,0.000000
4460,0.000000
4461,0.000000
4462,0.000000
4463,0.000000
4464,0.000000
4465,0.000000
4466,0.000000
4467,0.000000
4468,0.000000
4469,0.000000
4470,0.000000
4471,0.000000
4472,0.000000
4473,0.000000
4474,0.000000
4475,0.000000
4476,0.000000
4477,0.000000
4478,0.000000
4479,0.000000
4480,0.000000
4481,0.000000
4482,0.000000
4483,0.000000
4484,0.000000
4485,0.000000
4486,0.000000
4487,0.000000
4488,0.000000
4489,0.000000
4490,0.000000
4491,0.000000
4492,0.000000
4493,0.000000
4494,0.000000
4495,0.000000
4496,0.000000
4497,0.000000
4498,0.000000
4499,0.000000
4500,0.000000
4501,0.000000
4502,0.000000
4503,0.000000
4504,0.000000
4505,0.000000
4506,0.000000
4507,0.000000
4508,0.000000
4509,0.000000
4510,0.000000
4511,0.000000
4512,0.000000
4513,0.000000
4514,0.000000
4515,0.000000
4516,0.000000
4517,0.000000
4518,0.000000
4519,0.000000
4520,0.000000
4521,0.000000
4522,0.000000
4523,0.000000
4524,0.000000
4525,0.000000
4526,0.000000
4527,0.000000
4528,0.000000
4529,0.000000
4530,0.000000
4531,0.000000
4532,0.000000
4533,0.000000
4534,0.000000
4535,0.000000
4536,0.000000
4537,0.000000
4538,0.000000
4539,0.000000
4540,0.000000
4541,0.000000
4542,0.000000
4543,0.000000
4544,0.000000
4545,0.000000
4546,0.000000
4547,0.000000
4548,0.000000
4549,0.000000
4550,0.000000
4551,0.000000
4552,0.000000
4553,0.000000
4554,0.000000
4555,0.000000
4556,0.000000
4557,0.000000
4558,0.000000
4559,0.000000
4560,0.000000
4561,0.000000
4562,0.000000
4563,0.000000
4564,0.000000
4565,0.000000
4566,0.000000
4567,0.000000
4568,0.000000
4569,0.000000
4570,0.000000
4571,0.000000
4572,0.000000
4573,0.000000
4574,0.000000
4575,0.000000
4576,0.000000
4577,0.000000
4578,0.000000
4579,0.000000
4580,0.000000
4581,0.000000
4582,0.000000
4583,0.000000
4584,0.000000
4585,0.000000
4586,0.000000
4587,0.000000
4588,0.000000
4589,0.000000
4590,0.000000
4591,0.000000
4592,0.000000
4593,0.000000
4594,0.000000
4595,0.000000
4596,0.000000
4597,0.000000
4598,0.000000
4599,0.000000
4600,0.000000
4601,0.000000
4602,0.000000
4603,0.000000
4604,0.000000
4605,0.000000
4606,0.000000
4607,0.002050
4608,0.002978
4609,0.006900
4610,0.005241
4611,-0.001911
4612,0.000000
4613,0.000000
4614,0.000000
4615,0.000000
4616,0.000000
4617,0.000000
4618,0.000000
4619,0.000000
4620,0.000000
4621,0.000000
4622,0.000000
4623,0.000000
4624,0.000000
4625,0.000000
4626,0.000000
4627,0.000000
4628,0.000000
4629,0.000000
4630,0.000000
4631,0.000000
4632,0.000000
4633,0.000000
4634,0.000000
4635,0.000000
4636,0.000000
4637,0.000000
4638,0.000000
4639,0.000000
4640,0.000000
4641,0.000000
4642,0.000000
4643,0.000000
4644,0.000000
4645,0.000000
4646,0.000000
4647,0.000000
4648,0.000000
4649,0.000000
4650,0.000000
4651,0.000000
4652,0.000000
4653,0.000000
4654,0.000000
4655,0.000000
4656,0.000000
4657,0.000000
4658,0.000000
4659,0.000000
4660,0.000000
4661,0.000000
4662,0.000000
4663,0.000000
4664,0.000000
4665,0.000000
4666,0.000000
4667,0.000000
4668,0.000000
4669,0.000000
4670,0.000000
4671,0.000000
4672,0.000000
4673,0.000000
4674,0.000000
4675,0.000000
4676,0.000000
4677,0.000000
4678,0.000000
4679,0.000000
4680,0.000000
4681,0.000000
4682,0.000000
4683,0.000000
4684,0.000000
4685,0.000000
4686,0.000000
4687,0.000000
4688,0.000000
4689,0.000000
4690,0.000000
4691,0.000000
4692,0.000000
4693,0.000000
4694,0.000000
4695,0.000000
4696,0.000000
4697,0.000000
4698,0.000000
4699,0.000000
4700,0.000000
4701,0.000000
4702,0.000000
4703,0.000000
4704,0.000000
4705,0.000000
4706,0.000000
4707,0.000000
4708,0.000000
4709,0.000000
4710,0.000000
4711,0.000000
4712,0.000000
4713,0.000000
4714,0.000000
4715,0.000000
4716,0.000000
4717,0.000000
4718,0.000000
4719,0.000000
4720,0.000000
4721,0.000000
4722,0.000000
4723,0.000000
4724,0.000000
4725,0.000000
4726,0.000000
4727,0.000000
4728,0.000000
4729,0.000000
4730,0.000000
4731,0.000000
4732,0.000000
4733,0.000000
4734,0.000000
4735,0.000000
4736,0.005887
4737,0.000000
4738,0.000000
4739,-0.004313
4740,0.000000
4741,0.001143
4742,0.000000
4743,0.006900
4744,0.065925
4745,0.000000
4746,0.000000
4747,0.006900
4748,0.000000
4749,-0.000406
4750,0.000000
4751,0.000000
4752,0.000000
4753,0.000000
4754,0.000000
4755,0.000000
4756,0.000000
4757,0.000000
4758,0.000000
4759,0.002089
4760,0.004116
4761,0.000000
4762,0.004505
4763,0.000000
4764,0.005636
4765,0.004020
4766,0.002023
4767,0.003674
4768,0.009958
4769,0.004260
4770,0.001605
4771,0.009827
4772,0.000000
4773,0.000000
4774,0.006900
4775,0.009070
4776,0.005350
4777,0.000000
4778,0.023390
4779,0.005808
4780,0.000000
4781,-0.007082
4782,0.000000
4783,0.000000
4784,0.000000
4785,0.000000
4786,0.000000
4787,0.011065
4788,0.011065
4789,0.000000
4790,0.000000
4791,0.000000
4792,0.000000
4793,0.000000
4794,-0.001593
4795,-0.000232
4796,-0.000504
4797,0.006748
4798,0.008399
4799,0.000000
4800,0.000000
4801,0.000000
4802,0.007486
4803,0.000000
4804,-0.005973
4805,0.000000
4806,0.000000
4807,0.000000
4808,0.011160
4809,0.000000
4810,0.004116
4811,0.000000
4812,0.000000
4813,0.036937
4814,0.003292
4815,-0.000961
4816,-0.000961
4817,0.000000
4818,0.012899
4819,0.001396
4820,0.001176
4821,0.002736
4822,-0.014201
4823,0.016973
4824,0.000000
4825,0.000000
4826,0.004757
4827,0.000000
4828,0.030945
4829,0.003072
4830,0.009690
4831,0.000000
4832,-0.006264
4833,0.000000
4834,0.000000
4835,0.000000
4836,0.000000
4837,0.000000
4838,0.001554
4839,-0.000418
4840,0.031326
4841,0.000000
4842,0.003072
4843,0.014904
4844,0.008752
4845,0.015462
4846,0.000000
4847,0.000000
4848,0.000000
4849,-0.005899
4850,-0.001209
4851,0.006290
4852,0.004922
4853,0.000000
4854,-0.000961
4855,0.000000
4856,0.003964
4857,0.003189
4858,0.001983
4859,0.019738
4860,0.000000
4861,0.004116
4862,0.001364
4863,0.000000
4864,0.000000
4865,0.002365
4866,0.000000
4867,0.001490
4868,0.000000
4869,0.000000
4870,0.000000
4871,0.000000
4872,-0.001375
4873,-0.001878
4874,0.003072
4875,-0.003038
4876,0.000000
4877,0.000000
4878,0.012955
4879,0.001684
4880,0.003072
4881,0.000000
4882,0.000000
4883,0.000000
4884,0.000000
4885,0.000000
4886,0.000107
4887,0.000000
4888,0.000000
4889,-0.001804
4890,0.000000
4891,0.000000
4892,0.000000
4893,0.000000
4894,0.000000
4895,0.000000
4896,0.001812
4897,0.000458
4898,-0.001647
4899,0.032156
4900,0.000000
4901,0.000000
4902,0.000000
4903,0.000000
4904,0.000000
4905,0.011065
4906,0.003072
4907,0.006494
4908,0.000000
4909,0.000000
4910,0.000000
4911,0.000000
4912,0.005595
4913,-0.005517
4914,0.004716
4915,0.000000
4916,0.000000
4917,0.000000
4918,0.000000
4919,-0.000232
4920,0.000000
4921,0.000000
4922,0.002300
4923,0.000000
4924,0.006921
4925,-0.000686
4926,0.000315
4927,0.003665
4928,0.000000
4929,-0.000526
4930,0.001210
4931,0.000000
4932,0.000000
4933,0.000000
4934,0.000000
4935,0.008126
4936,0.001896
4937,0.000000
4938,0.000107
4939,0.000000
4940,0.000182
4941,0.010293
4942,0.000000
4943,0.000000
4944,0.000000
4945,0.000000
4946,0.000000
4947,0.000000
4948,0.000000
4949,0.000000
4950,0.000000
4951,0.000000
4952,0.000000
4953,0.000000
4954,0.000000
4955,0.000000
4956,0.000000
4957,0.000000
4958,0.009720
4959,0.006900
4960,0.000000
4961,0.000000
4962,0.000000
4963,0.000000
4964,0.006214
4965,0.000000
4966,0.000000
4967,0.000000
4968,0.010784
4969,0.004666
4970,0.000000
4971,0.000000
4972,0.000000
4973,0.000000
4974,0.000000
4975,0.000000
4976,0.000000
4977,0.000000
4978,0.000000
4979,0.000000
4980,0.000000
4981,0.000000
4982,0.000000
4983,0.000000
4984,0.000000
4985,0.000000
4986,0.000000
4987,0.004716
4988,0.000000
4989,0.000000
4990,-0.000961
4991,0.000000
4992,-0.005593
4993,0.001917
4994,0.000000
4995,0.001884
4996,0.000000
4997,0.000000
4998,-0.000321
4999,0.007129
5000,0.000000
5001,0.005111
5002,0.000000
5003,0.010027
5004,-0.000686
5005,0.000000
5006,0.000000
5007,0.004190
5008,0.005939
5009,0.001176
5010,0.011065
5011,0.001820
5012,0.000000
5013,0.000000
5014,0.000000
5015,0.000000
5016,0.004728
5017,0.000000
5018,0.001236
5019,0.000000
5020,-0.001305
5021,-0.000498
5022,0.000000
5023,-0.000812
5024,0.000000
5025,0.000000
5026,0.006900
5027,0.000000
5028,0.009805
5029,0.001917
5030,0.000000
5031,-0.001878
5032,0.000637
5033,0.001176
5034,0.000000
5035,-0.001593
5036,0.000000
5037,0.011065
5038,0.000000
5039,0.000000
5040,0.000000
5041,0.000000
5042,0.000401
5043,-0.000961
5044,-0.002502
5045,0.000000
5046,0.000000
5047,0.001812
5048,0.000000
5049,-0.000686
5050,0.000000
5051,0.001151
5052,0.004243
5053,0.008076
5054,0.000000
5055,-0.000406
5056,0.019312
5057,0.000000
5058,0.006838
5059,0.007214
5060,0.004860
5061,0.000000
5062,-0.001066
5063,0.001917
5064,0.000000
5065,0.000000
5066,0.003443
5067,0.000000
5068,0.000377
5069,0.010979
5070,0.000000
5071,0.013256
5072,0.000269
5073,0.000000
5074,0.002003
5075,-0.004152
5076,0.000000
5077,-0.003809
5078,0.000401
5079,0.001902
5080,-0.001641
5081,0.003558
5082,0.001380
5083,0.000000
5084,0.000000
5085,0.002557
5086,0.000000
5087,0.000000
5088,0.000000
5089,0.000000
5090,0.004861
5091,0.002820
5092,-0.001845
5093,0.000000
5094,0.000000
5095,0.024408
5096,0.011065
5097,0.010069
5098,0.000000
5099,0.005087
5100,0.017267
5101,0.000000
5102,0.037282
5103,0.005646
5104,0.000000
5105,0.043551
5106,0.012995
5107,0.029912
5108,0.055698
5109,0.000000
5110,0.141232
5111,0.000000
5112,0.017414
5113,0.012404
5114,0.065807
5115,0.046128
5116,0.000000
5117,0.001453
5118,0.126401
5119,0.005072
5120,0.045359
5121,0.000000
5122,0.109744
5123,0.014500
5124,0.069970
5125,0.000000
5126,0.000000
5127,0.030735
5128,0.042314
5129,0.024287
5130,0.020938
5131,0.000000
5132,0.008823
5133,0.026702
5134,0.012995
5135,0.001390
5136,-0.000600
5137,0.024816
5138,0.000000
5139,0.000000
5140,0.000000
5141,0.021534
5142,0.071657
5143,0.094364
5144,0.000000
5145,0.000000
5146,0.004134
5147,-0.001137
5148,0.000000
5149,0.012669
5150,0.000000
5151,0.000000
5152,0.007168
5153,0.000000
5154,0.533308
5155,0.155942
5156,0.145232
5157,0.073944
5158,0.142947
5159,0.090966
5160,0.129952
5161,0.012884
5162,0.001363
5163,0.008925
5164,0.000000
5165,0.000000
5166,0.009123
5167,0.003196
5168,0.042928
5169,-0.010645
5170,0.000000
5171,0.000000
5172,0.025279
5173,0.138439
5174,0.000000
5175,0.000000
5176,0.013489
5177,0.000000
5178,0.072372
5179,0.000000
5180,0.024233
5181,0.067248
5182,0.038213
5183,0.020204
5184,0.038103
5185,0.051805
5186,0.021417
5187,0.000588
5188,0.111034
5189,0.055283
5190,0.005025
5191,0.002513
5192,0.055486
5193,0.012995
5194,0.008169
5195,0.000478
5196,0.000000
5197,0.031081
5198,0.029682
5199,0.086128
5200,0.079533
5201,0.000000
5202,0.017603
5203,0.000000
5204,0.002842
5205,0.000000
5206,0.000000
5207,-0.008586
5208,0.020238
5209,0.000000
5210,0.018629
5211,0.000000
5212,0.000000
5213,0.000000
5214,0.003870
5215,0.011943
5216,0.000000
5217,0.018420
5218,0.063743
5219,0.005646
5220,0.013135
5221,-0.000530
5222,0.017043
5223,0.000000
5224,0.005863
5225,0.005087
5226,0.000000
5227,0.005527
5228,0.000000
5229,0.000000
5230,0.000000
5231,0.000000
5232,0.000000
5233,0.000000
5234,0.000000
5235,0.000000
5236,0.000000
5237,0.000000
5238,0.041263
5239,0.000000
5240,0.006866
5241,0.030895
5242,0.004580
5243,0.005646
5244,0.000000
5245,0.000000
5246,0.000000
5247,-0.000057
5248,0.000000
5249,0.000000
5250,0.018146
5251,0.000000
5252,0.000000
5253,0.012995
5254,-0.001787
5255,0.003737
5256,-0.000530
5257,0.000000
5258,0.000000
5259,0.008269
5260,0.000000
5261,0.012995
5262,0.000000
5263,0.030177
5264,0.006634
5265,0.002890
5266,0.020998
5267,0.001969
5268,0.000000
5269,0.007738
5270,0.012995
5271,0.099793
5272,0.001199
5273,0.146436
5274,0.171980
5275,0.103067
5276,0.056303
5277,0.000000
5278,-0.001401
5279,0.005646
5280,0.000000
5281,0.003551
5282,0.000000
5283,0.007268
5284,0.002060
5285,0.000000
5286,-0.000739
5287,0.009904
5288,0.000000
5289,0.000000
5290,0.016937
5291,0.089443
5292,0.000000
5293,0.002865
5294,0.007243
5295,0.016766
5296,0.000000
5297,0.105755
5298,0.074800
5299,0.000000
5300,0.000000
5301,0.000000
5302,0.013687
5303,0.046921
5304,0.003951
5305,0.000000
5306,0.000000
5307,0.000000
5308,0.067844
5309,-0.001555
5310,0.000361
5311,0.000316
5312,0.012995
5313,0.000000
5314,-0.001137
5315,0.016725
5316,0.001842
5317,0.014554
5318,0.114156
5319,-0.002781
5320,-0.000530
5321,0.000000
5322,0.000000
5323,0.018641
5324,0.075599
5325,0.002513
5326,0.005430
5327,-0.000347
5328,0.013188
5329,0.000000
5330,0.000000
5331,0.006419
5332,0.012293
5333,-0.000865
5334,0.000000
5335,0.000000
5336,0.001853
5337,-0.003589
5338,0.000000
5339,0.104059
5340,0.005646
5341,0.004505
5342,0.025990
5343,0.000000
5344,0.000000
5345,0.004690
5346,0.098420
5347,0.016423
5348,0.010224
5349,-0.001161
5350,0.025990
5351,0.008269
5352,0.014282
5353,0.076493
5354,0.013760
5355,0.000000
5356,0.000000
5357,0.011223
5358,-0.007145
5359,0.014604
5360,0.002015
5361,0.017065
5362,0.002513
5363,0.005437
5364,0.011747
5365,0.008085
5366,-0.000012
5367,0.000000
5368,-0.000209
5369,0.011292
5370,0.005646
5371,0.001316
5372,0.004329
5373,0.000000
5374,0.649505
5375,0.000000
5376,0.003771
5377,0.026442
5378,0.044782
5379,0.000000
5380,0.000000
5381,0.005646
5382,0.004779
5383,0.010802
5384,0.012995
5385,0.005646
5386,0.000000
5387,0.002513
5388,0.000000
5389,0.000000
5390,0.002513
5391,0.001316
5392,0.017953
5393,0.005646
5394,0.000000
5395,0.007861
5396,0.026183
5397,0.025534
5398,0.000000
5399,0.000000
5400,0.000178
5401,0.031633
5402,0.018432
5403,-0.001667
5404,0.008809
5405,0.000000
5406,0.006478
5407,0.007154
5408,0.012328
5409,0.000000
5410,0.000000
5411,0.021154
5412,0.007568
5413,0.000000
5414,0.000000
5415,0.000000
5416,0.000923
5417,0.000000
5418,0.005898
5419,0.000698
5420,0.000000
5421,0.001490
5422,0.062873
5423,0.032316
5424,0.060680
5425,0.037475
5426,0.010719
5427,0.000000
5428,0.000000
5429,0.011676
5430,0.000000
5431,0.000000
5432,0.009511
5433,0.011045
5434,0.000000
5435,0.009417
5436,0.012843
5437,0.001316
5438,0.000000
5439,0.016766
5440,0.012995
5441,-0.005738
5442,0.000000
5443,0.000000
5444,0.003771
5445,-0.006332
5446,0.144811
5447,0.074460
5448,0.000518
5449,0.020163
5450,0.000000
5451,0.027596
5452,-0.000004
5453,0.006052
5454,0.000000
5455,0.000000
5456,0.000000
5457,0.012995
5458,0.021846
5459,0.012995
5460,0.024287
5461,0.060754
5462,0.000000
5463,0.000000
5464,0.053422
5465,0.000000
5466,0.000000
5467,0.000000
5468,0.000000
5469,0.021704
5470,0.000000
5471,0.025990
5472,0.051981
5473,0.000000
5474,0.047905
5475,0.017040
5476,0.000663
5477,0.012995
5478,0.013794
5479,0.000000
5480,0.051981
5481,0.000000
5482,0.000000
5483,0.012995
5484,0.049398
5485,0.025818
5486,0.023666
5487,0.000000
5488,0.000000
5489,0.017129
5490,0.000000
5491,0.000000
5492,0.046998
5493,0.044736
5494,0.000000
5495,0.000000
5496,0.149065
5497,0.120919
5498,0.001983
5499,0.015331
5500,0.000000
5501,0.017129
5502,0.018641
5503,0.000000
5504,0.000180
5505,-0.000778
5506,0.009647
5507,-0.001505
5508,0.002725
5509,0.000000
5510,0.000000
5511,0.078138
5512,0.007452
5513,0.015791
5514,0.000180
5515,0.167979
5516,0.000000
5517,0.000000
5518,0.000000
5519,0.000000
5520,0.011471
5521,0.000000
5522,0.005646
5523,0.025310
5524,0.004373
5525,0.007708
5526,0.000000
5527,0.000000
5528,0.023561
5529,0.017270
5530,0.022350
5531,0.044773
5532,0.000000
5533,0.015508
5534,0.013513
5535,0.005401
5536,-0.002324
5537,0.004001
5538,0.038738
5539,0.024277
5540,0.013142
5541,0.026982
5542,0.000000
5543,0.005802
5544,0.008003
5545,0.019182
5546,0.001497
5547,-0.002226
5548,0.009647
5549,0.011859
5550,-0.001667
5551,0.009939
5552,-0.003286
5553,-0.002085
5554,0.007821
5555,0.016937
5556,0.014680
5557,0.016997
5558,0.029182
5559,0.041055
5560,2.724240
5561,0.045609
5562,0.000000
5563,0.011852
5564,0.006607
5565,0.000000
5566,0.000000
5567,0.000000
5568,0.000000
5569,0.006413
5570,0.000000
5571,0.003754
5572,0.000000
5573,0.000000
5574,0.000000
5575,0.000000
5576,0.000000
5577,-0.001923
5578,-0.005704
5579,0.025990
5580,0.000000
5581,0.000000
5582,0.001376
5583,0.008136
5584,0.003570
5585,-0.000194
5586,0.042335
5587,-0.000957
5588,0.004134
5589,0.029231
5590,0.004134
5591,0.000000
5592,0.012293
5593,0.000000
5594,0.001008
5595,-0.000897
5596,0.000000
5597,0.000000
5598,0.000000
5599,0.000000
5600,0.000000
5601,0.028503
5602,0.025115
5603,0.000000
5604,0.088256
5605,0.062841
5606,0.002513
5607,-0.000144
5608,0.024287
5609,0.016466
5610,0.004069
5611,-0.000213
5612,0.010340
5613,0.000000
5614,-0.002171
5615,0.000000
5616,0.002513
5617,0.005646
5618,0.000000
5619,0.042803
5620,0.070629
5621,0.059308
5622,0.020708
5623,0.011292
5624,0.000000
5625,0.031054
5626,0.033511
5627,0.004363
5628,0.005646
5629,0.001073
5630,0.000000
5631,0.030883
5632,0.018403
5633,0.018512
5634,0.000000
5635,0.007685
5636,0.000000
5637,0.014023
5638,0.018833
5639,0.013245
5640,0.080613
5641,0.000000
5642,0.001233
5643,0.006284
5644,0.001316
5645,0.000000
5646,0.016997
5647,0.009256
5648,0.000000
5649,-0.022736
5650,0.000000
5651,0.009092
5652,0.023341
5653,0.018840
5654,0.010950
5655,0.000000
5656,0.001316
5657,0.004001
5658,0.000000
5659,0.024409
5660,-0.000362
5661,0.029092
5662,0.000000
5663,0.000000
5664,0.000000
5665,0.003925
5666,0.016391
5667,0.000000
5668,0.018963
5669,0.001002
5670,0.000000
5671,0.000000
5672,0.012995
5673,0.014587
5674,0.000000
5675,0.000000
5676,0.015633
5677,0.000000
5678,0.000000
5679,0.016136
5680,0.000000
5681,0.000000
5682,0.000000
5683,0.000000
5684,0.030801
5685,0.007101
5686,0.000000
5687,0.004423
5688,0.045454
5689,-0.002812
5690,0.003771
5691,0.000000
5692,0.027373
5693,-0.000530
5694,0.000561
5695,0.014023
5696,0.001316
5697,0.000000
5698,0.011883
5699,0.000000
5700,0.010450
5701,0.024849
5702,0.000000
5703,-0.000495
5704,-0.000348
5705,-0.002612
5706,0.002061
5707,0.000000
5708,0.006846
5709,0.035331
5710,0.021745
5711,0.017438
5712,0.000000
5713,0.000000
5714,0.000000
5715,0.024287
5716,0.000000
5717,0.009667
5718,0.000000
5719,0.005646
5720,0.020794
5721,0.000000
5722,0.000000
5723,0.003052
5724,0.000000
5725,0.025990
5726,0.003771
5727,0.003836
5728,0.001107
5729,0.012995
5730,0.000909
5731,0.000000
5732,0.012995
5733,0.005757
5734,0.053092
5735,-0.001032
5736,0.000000
5737,0.001037
5738,0.012786
5739,0.001812
5740,-0.000685
5741,0.025155
5742,0.001316
5743,0.000000
5744,0.006164
5745,0.000000
5746,0.041053
5747,0.005646
5748,0.000000
5749,0.000000
5750,0.000620
5751,0.020486
5752,0.000000
5753,0.005145
5754,0.019948
5755,0.012995
5756,0.193596
5757,0.013199
5758,0.000000
5759,0.006643
5760,0.021820
5761,0.017553
5762,0.000000
5763,0.037141
5764,0.000000
5765,0.024930
5766,0.002541
5767,0.000000
5768,0.000000
5769,0.012995
5770,0.007905
5771,0.009718
5772,0.001942
5773,0.014529
5774,0.025990
5775,0.000000
5776,0.028272
5777,0.009566
5778,0.012995
5779,0.079478
5780,0.000000
5781,-0.001850
5782,0.063510
5783,0.000000
5784,0.000000
5785,0.000000
5786,0.000000
5787,0.000000
5788,0.000000
5789,0.000000
5790,-0.000878
5791,0.003503
5792,0.003863
5793,0.026133
5794,0.000000
5795,0.005423
5796,0.000000
5797,0.000000
5798,0.000000
5799,0.000000
5800,0.000000
5801,0.000000
5802,0.000000
5803,0.012995
5804,0.000000
5805,0.000000
5806,0.017734
5807,0.000000
5808,-0.001800
5809,0.019406
5810,0.011292
5811,0.018641
5812,0.000000
5813,0.018228
5814,0.000000
5815,0.018446
5816,0.000000
5817,0.000000
5818,0.000000
5819,0.000000
5820,0.000000
5821,0.000000
5822,0.000000
5823,0.096553
5824,0.009517
5825,0.012995
5826,0.003771
5827,0.000000
5828,0.000000
5829,0.011292
5830,0.002015
5831,0.013200
5832,0.074822
5833,0.000000
5834,0.000000
5835,0.000000
5836,0.000000
5837,0.000000
5838,0.000000
5839,0.001344
5840,0.000000
5841,0.002425
5842,0.000000
5843,0.000000
5844,0.000000
5845,0.000000
5846,0.000000
5847,0.000000
5848,0.021928
5849,0.000000
5850,0.002268
5851,0.012682
5852,0.012995
5853,0.029102
5854,0.022583
5855,0.020213
5856,0.006584
5857,0.009222
5858,0.003665
5859,0.005767
5860,0.010647
5861,0.029138
5862,0.001513
5863,0.000000
5864,0.005646
5865,0.005646
5866,0.006845
5867,0.011279
5868,0.056405
5869,0.023429
5870,0.000000
5871,0.000000
5872,0.000000
5873,0.000000
5874,0.000000
5875,0.000000
5876,0.000000
5877,0.000000
5878,0.000000
5879,0.000000
5880,0.000000
5881,0.000000
5882,0.012995
5883,0.000000
5884,0.000000
5885,0.000000
5886,0.012995
5887,0.000000
5888,0.000000
5889,0.000000
5890,0.000000
5891,0.000000
5892,0.000000
5893,0.000000
5894,0.000000
5895,0.000000
5896,0.000000
5897,0.000000
5898,0.000000
5899,0.011292
5900,0.000000
5901,0.003373
5902,0.000000
5903,0.000000
5904,-0.001432
5905,0.030121
5906,-0.002004
5907,0.000000
5908,0.000198
5909,0.002998
5910,0.020422
5911,0.017600
5912,0.000000
5913,0.000000
5914,0.001465
5915,0.016064
5916,0.010202
5917,0.000000
5918,0.000000
5919,0.009013
5920,-0.000846
5921,0.000000
5922,0.002633
5923,0.000000
5924,0.004736
5925,0.000337
5926,0.010517
5927,0.000000
5928,0.006107
5929,0.016534
5930,0.000000
5931,-0.001137
5932,0.002513
5933,0.012795
5934,0.000000
5935,0.009273
5936,0.012995
5937,0.012995
5938,0.041224
5939,0.011155
5940,0.007230
5941,0.009417
5942,0.000000
5943,0.000000
5944,0.000000
5945,0.000000
5946,0.000000
5947,0.000000
5948,0.008983
5949,0.003771
5950,-0.000509
5951,0.000000
5952,0.010323
5953,0.000000
5954,0.038986
5955,-0.003231
5956,0.000000
5957,0.035688
5958,0.000000
5959,0.000000
5960,0.011554
5961,0.000000
5962,0.025990
5963,0.000000
5964,0.004134
5965,0.029312
5966,0.001316
5967,0.011740
5968,0.007391
5969,0.008136
5970,0.006647
5971,0.007132
5972,0.005629
5973,-0.000209
5974,0.011313
5975,0.008890
5976,0.009780
5977,0.002397
5978,0.008159
5979,0.000000
5980,-0.006479
5981,0.000000
5982,0.004134
5983,0.000000
5984,0.011676
5985,0.032291
5986,0.017679
5987,0.002546
5988,-0.019196
5989,0.001108
5990,0.010956
5991,0.000000
5992,0.005451
5993,0.014396
5994,0.000000
5995,0.000000
5996,0.000000
5997,0.004044
5998,-0.001023
5999,0.000000
6000,0.004232
6001,0.047696
6002,0.001107
6003,0.000000
6004,0.005646
6005,0.029933
6006,0.039866
6007,0.018641
6008,0.025921
6009,0.000000
6010,-0.000948
6011,0.000000
6012,0.042928
6013,0.012939
6014,0.000000
6015,0.002513
6016,0.014397
6017,0.000000
6018,0.023450
6019,-0.000804
6020,0.000000
6021,0.016895
6022,0.000000
6023,0.003949
6024,0.037160
6025,0.010851
6026,0.000000
6027,-0.001671
6028,0.002993
6029,-0.001667
6030,0.010926
6031,0.000000
6032,0.012995
6033,0.004001
6034,0.000000
6035,0.005646
6036,0.005646
6037,0.030672
6038,0.016064
6039,0.010335
6040,0.012995
6041,-0.002694
6042,0.012995
6043,0.022642
6044,0.012109
6045,0.000000
6046,-0.001557
6047,0.018482
6048,0.000000
6049,-0.002201
6050,0.025990
6051,0.002407
6052,0.000000
6053,-0.000330
6054,0.016051
6055,0.000000
6056,0.107356
6057,-0.000004
6058,0.005694
6059,0.000000
6060,0.000000
6061,0.003685
6062,0.048856
6063,0.000000
6064,0.012995
6065,0.000000
6066,-0.004051
6067,0.012995
6068,0.001745
